Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
53,283,2,2,156,412,78,78,78.0,0.0,206,206,206.0,0.0,2007067.13780919,14134.2756183746,94.3333333333,80.2516874174,187,48,48,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0,0,0,64,64,7067.1378091873,7067.1378091873,78,206,129.2,70.1084873607,4915.2,0,0,0,0,0,0,0,0,1,161.5,78.0,206.0,64,0,0,0,0,0,0,2,156,2,412,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,26347,3,5,26,11601,20,0,8.666666667,10.26320288,5840,0,2320.2,2436.833027,441302.6151,303.6398831,3763.857143,8933.619972,24002,20,25019,12509.5,16281.13364,24022,997,26327,6581.75,12388.23747,25155,49,0,0,0,0,72,112,113.8649562,189.7749269,0,5840,1291.888889,2110.95076,4456113.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
53,66242,4,2,188,264,47,47,47.0,0.0,132,132,132.0,0.0,6823.465475,90.57697533,13248.4,18212.77756,35470,3,30768,10256.0,17758.71693,30762,3,4,4.0,0.0,4,4,0,0,0,0,80,40,60.38465022,30.19232511,47,132,71.28571429,41.4757531,1720.238095,0,0,0,0,0,0,0,0,0,83.16666667,47.0,132.0,80,0,0,0,0,0,0,4,188,2,264,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,116008632,18,15,868,3539,434,0,48.22222222,140.3472817,1770,0,235.9333333,622.626518,37.98855244,0.284461591,3625269.75,4855809.817,10200000,5,116000000,6824037.176,4793584.158,10200000,189,113000000,8046209.643,4317895.365,10200000,30317,0,0,0,0,584,488,0.155160868,0.129300723,0,1770,129.6176471,428.8019967,183871.1524,0,0,0,1,0,0,0,0,0,133.5454545,48.22222222,235.9333333,584,0,0,0,0,0,0,18,868,15,3539,29200,972,2,32,58723.54545,72081.07645,276056,36843,10200000.0,60142.99535,10200000,10000000,BENIGN
53,142152,2,2,84,166,42,42,42.0,0.0,83,83,83.0,0.0,1758.680849,28.13889358,47384.0,82068.03137,142148,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,80,64,14.06944679,14.06944679,42,83,58.4,22.45662486,504.3,0,0,0,0,0,0,0,0,1,73.0,42.0,83.0,80,0,0,0,0,0,0,2,84,2,166,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,68752826,521,2476,9801,5385028,1190,0,18.8119001919,146.4118372567,4344,0,2174.8901453958,838.5224369211,78467.014577699,43.5909354475,22948.2062750334,450466.480908323,10224918,-1,58949234,113363.911538462,988625.669911256,10239997,1,68737775,27772.8383838384,496869.836265129,10240217,0,0,0,0,0,16824,79240,7.5778703264,36.0130651211,0,4344,1799.4759839893,1119.4182136542,1253097.13706068,0,0,0,1,0,0,0,0,4,1800.0764097431,18.8119001919,2174.8901453958,16824,0,0,0,0,0,0,521,9801,2476,5385028,29200,192,10,32,811146.833333333,1266223.36321795,3270379,15079,9013725.5,1780075.26383473,10224918,5876615,BENIGN
53,145,2,2,82,146,41,41,41.0,0.0,73,73,73.0,0.0,1572413.793,27586.2069,48.33333333,77.6552209,138,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,64,64,13793.10345,13793.10345,41,73,53.8,17.52712184,307.2,0,0,0,0,0,0,0,0,1,67.25,41.0,73.0,64,0,0,0,0,0,0,2,82,2,146,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,63306,5,4,121,3110,121,0,24.2,54.11284506,1338,0,777.5,671.0238446,51037.81632,142.1666193,7913.25,12805.01375,28530,47,63306,15826.5,14915.02304,28589,245,28845,9615.0,16431.29231,28588,49,0,0,0,0,172,136,78.98145515,63.18516412,0,1338,323.1,551.7194235,304394.3222,0,0,0,1,0,0,0,0,0,359.0,24.2,777.5,172,0,0,0,0,0,0,5,121,4,3110,65535,4050,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,97871986,9,6,62,11601,20,0,6.888888889,5.30199124,4380,0,1933.5,1757.789948,119.1658663,0.153261425,6990856.143,23900000.0,89900000,2,96200000,12000000.0,31600000.0,89900000,2,1683531,336706.2,749409.134,1677283,15,0,0,0,0,192,132,0.091956855,0.06130457,0,4380,729.3125,1399.285566,1958000.096,0,0,0,0,1,0,0,0,0,777.9333333,6.888888889,1933.5,192,0,0,0,0,0,0,9,62,6,11601,256,229,7,20,339.0,0.0,339,339,48100000.0,59200000.0,89900000,6242541,DDoS
443,12128842,19,23,13824,18731,2728,0,727.5789473684,1209.8179071336,1745,0,814.3913043478,758.9025413014,2684.0979542812,3.4628202758,295825.414634146,1563872.99155657,9963917,2,12128368,673798.222222222,2342085.26325629,9963917,323,12096517,549841.681818182,2134033.20909143,10000863,3,0,0,0,0,616,744,1.5665139343,1.8963063415,0,2728,757.0930232558,972.0088137449,944801.133997785,0,0,0,1,0,0,0,0,1,775.119047619,727.5789473684,814.3913043478,616,0,0,0,0,0,0,19,13824,23,18731,29200,118,7,32,2164451.0,0.0,2164451,2164451,9963917.0,0.0,9963917,9963917,BENIGN
39776,3,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,64,0,666666.6667,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,8715,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,115954,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,17.24821912,115954.0,0.0,115954,115954,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,8.624109561,8.624109561,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,237,235,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
8080,996506,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,18.06311252,6.021037505,199301.2,272162.2959,498681,496,996010,498005.0,1687.15678,499198,496812,995890,497945.0,1742.311109,499177,496713,0,0,0,0,92,60,3.010518753,3.010518753,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
9080,32,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,250000.0,62500.0,32.0,0.0,32,32,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,31250.0,31250.0,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
1311,59,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,135593.2203,33898.30508,59.0,0.0,59,59,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,16949.15254,16949.15254,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
80,7466768,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,4.017802616,0.669633769,1866692.0,3732727.362,7465783,3,7466768,1866692.0,3732727.362,7465783,3,0,0.0,0.0,0,0,0,0,0,0,100,0,0.669633769,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,985.0,0.0,985,985,7465783.0,0.0,7465783,7465783,DDoS
80,20731,3,6,26,11607,20,0,8.666666667,10.26320288,7300,0,1934.5,2863.744245,561140.3213,434.1324586,2591.375,6898.789251,19659,2,655,327.5,382.5447686,598,57,20709,4141.8,8678.493141,19659,2,0,0,0,0,72,132,144.7108195,289.4216391,0,7300,1163.3,2355.293426,5547407.122,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
443,48,2,1,12,0,6,6,6.0,0.0,0,0,0.0,0.0,250000.0,62500.0,24.0,28.2842712475,44,4,48,48.0,0.0,48,48,0,0.0,0.0,0,0,0,0,0,0,40,32,41666.6666666667,20833.3333333333,0,6,4.5,3.0,9.0,1,0,0,0,0,0,0,0,0,6.0,6.0,0.0,40,0,0,0,0,0,0,2,12,1,0,0,1120,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,23831,1,1,64,117,64,64,64.0,0.0,117,117,117.0,0.0,7595.149175,83.92430028,23831.0,0.0,23831,23831,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,41.96215014,41.96215014,64,117,81.66666667,30.59956427,936.3333333,0,0,0,0,0,0,0,0,1,122.5,64.0,117.0,32,0,0,0,0,0,0,1,64,1,117,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
179,34,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,235294.1176,58823.52941,34.0,0.0,34,34,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,29411.76471,29411.76471,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,PortScan
80,85319327,8,7,289,11595,289,0,36.125,102.1769299,5792,0,1656.428571,2118.227235,139.2884874,0.175810107,6094237.643,22800000.0,85200000,1,85200000,12200000.0,32200000.0,85200000,1,147713,24618.83333,53924.75403,134185,45,0,0,0,0,264,232,0.09376539,0.082044717,0,5792,742.75,1578.697543,2492285.933,0,0,0,0,1,0,0,0,0,792.2666667,36.125,1656.428571,264,0,0,0,0,0,0,8,289,7,11595,251,235,1,32,1012.0,0.0,1012,1012,85200000.0,0.0,85200000,85200000,DoS Hulk
443,60966930,17,15,1845,5213,1504,0,108.5294118,364.3384617,1448,0,347.5333333,558.1917063,115.7676793,0.524874715,1966675.161,4021694.071,10300000,8,61000000,3810433.125,5017557.508,10300000,132,60900000,4351333.286,5151362.37,10300000,48,0,0,0,0,552,488,0.278839692,0.246035023,0,1504,213.8787879,467.3175953,218385.7348,0,0,0,1,0,0,0,0,0,220.5625,108.5294118,347.5333333,552,0,0,0,0,0,0,17,1845,15,5213,29200,121,3,32,123755.1667,185580.6391,502570,47881,10000000.0,328639.3765,10300000,9389860,BENIGN
80,99143590,6,6,335,11595,317,0,55.83333333,127.9787743,7240,0,1932.5,3126.682571,120.3305226,0.121036569,9013053.636,29800000.0,99000000,2,99000000,19800000.0,44300000.0,99000000,2,99100000,19800000.0,44300000.0,99000000,46,0,0,0,0,164,200,0.060518285,0.060518285,0,7240,918.1538462,2244.058928,5035800.474,1,0,0,0,0,0,0,0,1,994.6666667,55.83333333,1932.5,164,0,0,0,0,0,0,6,335,6,11595,0,235,3,20,11992.0,0.0,11992,11992,99000000.0,0.0,99000000,99000000,DoS Hulk
80,2713119,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,11.05738451,1.842897418,678279.75,1355341.544,2711292,238,2713119,678279.75,1355341.544,2711292,238,0,0.0,0.0,0,0,0,0,0,0,100,0,1.842897418,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
1082,51,2,2,4,12,2,2,2.0,0.0,6,6,6.0,0.0,313725.4902,78431.37255,17.0,27.71281292,49,1,49,49.0,0.0,49,49,1,1.0,0.0,1,1,0,0,0,0,48,40,39215.68627,39215.68627,2,6,3.6,2.19089023,4.8,0,0,0,1,0,0,0,0,1,4.5,2.0,6.0,48,0,0,0,0,0,0,2,4,2,12,1024,0,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
62659,4,2,0,37,0,37,0,18.5,26.1629509039,0,0,0.0,0.0,9250000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,1,0,0,0,64,0,500000.0,0.0,0,37,24.6666666667,21.36195996,456.3333333333,0,1,0,0,1,0,0,0,0,37.0,18.5,0.0,64,0,0,0,0,0,0,2,37,0,0,79,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,5892009,8,4,360,3168,203,0,45.0,77.31752712,1460,0,792.0,772.7888888,598.7770894,2.036656767,535637.1818,1681251.595,5602001,3,5892009,841715.5714,2100550.483,5602001,3,68986,22995.33333,19998.34156,37520,186,0,0,0,0,172,92,1.357771178,0.678885589,0,1460,271.3846154,532.3896659,283438.7564,0,0,0,1,0,0,0,0,0,294.0,45.0,792.0,172,0,0,0,0,0,0,8,360,4,3168,8192,119,3,20,290005.0,0.0,290005,290005,5602001.0,0.0,5602001,5602001,BENIGN
53,30736,1,1,51,67,51,51,51.0,0.0,67,67,67.0,0.0,3839.1462779802,65.070275898,30736.0,0.0,30736,30736,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,32.535137949,32.535137949,51,67,56.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,84.5,51.0,67.0,32,0,0,0,0,0,0,1,51,1,67,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53458,19,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,631578.947368421,105263.157894737,19.0,0.0,19,19,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,52631.5789473684,52631.5789473684,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,335,16560,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,189,2,2,68,182,34,34,34.0,0.0,91,91,91.0,0.0,1322751.323,21164.02116,63.0,67.75691847,137,4,4,4.0,0.0,4,4,48,48.0,0.0,48,48,0,0,0,0,40,64,10582.01058,10582.01058,34,91,56.8,31.22018578,974.7,0,0,0,0,0,0,0,0,1,71.0,34.0,91.0,40,0,0,0,0,0,0,2,68,2,182,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,608611,3,5,26,11607,20,0,8.666666667,10.26320288,7300,0,2321.4,3346.363967,19114.01536,13.14468519,86944.42857,228728.8881,605651,81,2007,1003.5,1304.612011,1926,81,608446,152111.5,302360.6045,605651,167,0,0,0,0,72,112,4.929256947,8.215428246,0,7300,1292.555556,2662.264877,7087654.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
53,27745,1,1,47,63,47,47,47.0,0.0,63,63,63.0,0.0,3964.67832,72.08506037,27745.0,0.0,27745,27745,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,36.04253019,36.04253019,47,63,52.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,78.5,47.0,63.0,32,0,0,0,0,0,0,1,47,1,63,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,77889,4,2,144,184,36,36,36.0,0.0,92,92,92.0,0.0,4211.120954,77.03270038,15577.8,26679.81237,61612,4,61620,20540.0,35569.39538,61612,4,4,4.0,0.0,4,4,0,0,0,0,128,64,51.35513359,25.67756679,36,92,52.0,27.32520204,746.6666667,0,0,0,0,0,0,0,0,0,60.66666667,36.0,92.0,128,0,0,0,0,0,0,4,144,2,184,-1,-1,3,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,57985262,12,11,1296,5309,432,0,108.0,195.3793513,1770,0,482.6363636,826.6102192,113.9082548,0.396652515,2635693.727,4254294.799,10200000,4,51900000,4720905.182,5039213.277,10200000,81,57900000,5794645.0,4729106.496,10200000,6938,0,0,0,0,392,360,0.206949138,0.189703377,0,1770,275.2083333,594.8065801,353794.8678,0,0,0,1,0,0,0,0,0,287.173913,108.0,482.6363636,392,0,0,0,0,0,0,12,1296,11,5309,29200,1006,3,32,469606.2,912172.7339,2099761,38740,9916385.2,524566.0697,10200000,8987309,BENIGN
53,49867,2,2,90,158,45,45,45.0,0.0,79,79,79.0,0.0,4973.2287885776,80.2133675577,16622.3333333333,28786.3957510025,49862,2,2,2.0,0.0,2,2,3,3.0,0.0,3,3,0,0,0,0,40,40,40.1066837789,40.1066837789,45,79,58.6,18.6225669552,346.8,0,0,0,0,0,0,0,0,1,73.25,45.0,79.0,40,0,0,0,0,0,0,2,90,2,158,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
465,1823002,16,24,1380,4574,362,0,86.25,86.45576904,1430,0,190.5833333,409.2062217,3266.041398,21.94183001,46743.64103,123779.5727,760551,3,1773333,118222.2,203636.8613,810249,595,1763015,76652.82609,155222.0585,760551,3,0,0,0,0,332,492,8.776732006,13.16509801,0,1430,145.2195122,319.7490823,102239.4756,0,0,0,1,0,0,0,0,1,148.85,86.25,190.5833333,332,0,0,0,0,0,0,16,1380,24,4574,8192,176,15,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,172224,16,17,882,12070,235,0,55.125,78.2661059,2085,0,710.0,761.5069763,75204.38499,191.6109253,5382.0,9833.270194,28163,1,172224,11481.6,15627.86116,45707,1,140954,8809.625,17706.99917,54962,1,0,0,0,0,332,352,92.90226682,98.70865849,0,2085,380.9411765,628.9611416,395592.1176,0,0,0,1,0,0,0,0,1,392.4848485,55.125,710.0,332,0,0,0,0,0,0,16,882,17,12070,8192,12501,15,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,84338108,9,5,359,11595,359,0,39.88888889,119.6666667,7240,0,2319.0,3331.638186,141.7390108,0.165998507,6487546.769,23300000.0,84200000,3,84200000,10500000.0,29800000.0,84200000,3,148429,37107.25,64986.69133,134085,83,0,0,0,0,296,168,0.106713326,0.059285181,0,7240,796.9333333,2102.556215,4420742.638,0,0,0,0,1,0,0,0,0,853.8571429,39.88888889,2319.0,296,0,0,0,0,0,0,9,359,5,11595,274,235,1,32,3003.0,0.0,3003,3003,84200000.0,0.0,84200000,84200000,DoS Hulk
443,5902521,7,4,635,154,517,0,90.71428571,190.7072051,154,0,38.5,77.0,133.6716972,1.863610481,590252.1,1811610.538,5745577,28,5902521,983753.5,2375598.314,5832821,28,124609,41536.33333,44143.70288,88424,777,0,0,0,0,232,136,1.185933942,0.677676539,0,517,65.75,150.0479469,22514.38636,0,0,0,1,0,0,0,0,0,71.72727273,90.71428571,38.5,232,0,0,0,0,0,0,7,635,4,154,29200,60,3,32,156916.0,0.0,156916,156916,5745577.0,0.0,5745577,5745577,BENIGN
53,120682,2,2,70,232,35,35,35.0,0.0,116,116,116.0,0.0,2502.444441,33.14495948,40227.33333,69661.92889,120666,4,12,12.0,0.0,12,12,4,4.0,0.0,4,4,0,0,0,0,64,64,16.57247974,16.57247974,35,116,67.4,44.36552716,1968.3,0,0,0,0,0,0,0,0,1,84.25,35.0,116.0,64,0,0,0,0,0,0,2,70,2,232,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
39523,4,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,40,0,500000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,5114,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53264,109,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,18348.623853211,109.0,0.0,109,109,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,9174.3119266055,9174.3119266055,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,59,33304,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,26808413,14,9,850,4660,373,0,60.7142857143,116.3617889776,1448,0,517.7777777778,647.8755238813,205.5324945941,0.8579396326,1218564.22727273,5616629.06585591,26363847,0,26808413,2062185.61538462,7302174.13286679,26363847,0,403396,50424.5,114623.313190891,331285,1,0,0,0,0,460,296,0.5222241242,0.3357155084,0,1448,229.5833333333,453.6523201045,205800.427536232,0,0,0,1,0,0,0,0,0,239.5652173913,60.7142857143,517.7777777778,460,0,0,0,0,0,0,14,850,9,4660,65535,972,6,32,435549.0,0.0,435549,435549,26363847.0,0.0,26363847,26363847,BENIGN
5225,51,2,2,4,12,2,2,2.0,0.0,6,6,6.0,0.0,313725.4902,78431.37255,17.0,26.85144316,48,1,48,48.0,0.0,48,48,2,2.0,0.0,2,2,0,0,0,0,48,40,39215.68627,39215.68627,2,6,3.6,2.19089023,4.8,0,0,0,1,0,0,0,0,1,4.5,2.0,6.0,48,0,0,0,0,0,0,2,4,2,12,1024,0,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,117772972,43,50,1221,71474,330,0,28.39534884,74.35152656,4380,0,1429.48,1187.465406,617.2468841,0.789654862,1280141.0,3274102.256,10000000,2,118000000,2804118.381,4444386.527,10100000,9,113000000,2305613.98,4228627.097,10100000,2,0,0,0,0,872,1144,0.365109237,0.424545625,0,4380,773.3510638,1113.516089,1239918.08,0,0,0,1,0,0,0,0,1,781.6666667,28.39534884,1429.48,872,0,0,0,0,0,0,43,1221,50,71474,8192,1013,42,20,267643.9091,668645.8623,2283687,65847,10000000.0,4762.596167,10000000,9999504,BENIGN
443,267639,19,29,871,39643,389,0,45.84210526,105.6873077,2896,0,1367.0,742.6679223,151375.5469,179.3460594,5694.446809,15401.48378,95981,1,267639,14868.83333,22617.28761,95981,1,208139,7433.535714,23967.44902,118157,50,0,0,0,0,620,936,70.99114852,108.3549109,0,2896,826.8163265,870.570782,757893.4864,0,0,0,1,0,0,0,0,1,844.0416667,45.84210526,1367.0,620,0,0,0,0,0,0,19,871,29,39643,65535,122,6,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
54374,16733,5,1,452,6,310,6,90.4,124.1160747043,6,6,6.0,0.0,27371.063168589,358.5728799378,3346.6,7371.0284085737,16532,1,16733,4183.25,8233.0054202582,16532,1,0,0.0,0.0,0,0,1,0,0,0,100,20,298.8107332815,59.7621466563,6,310,109.7142857143,138.0551994502,19059.2380952381,0,1,0,0,1,0,0,0,0,128.0,90.4,6.0,100,0,0,0,0,0,0,5,452,1,6,172,0,4,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,192,2,2,92,284,46,46,46.0,0.0,142,142,142.0,0.0,1958333.333,20833.33333,64.0,69.72087205,140,3,3,3.0,0.0,3,3,49,49.0,0.0,49,49,0,0,0,0,40,40,10416.66667,10416.66667,46,142,84.4,52.58136552,2764.8,0,0,0,0,0,0,0,0,1,105.5,46.0,142.0,40,0,0,0,0,0,0,2,92,2,284,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,761,1,1,47,108,47,47,47.0,0.0,108,108,108.0,0.0,203679.3693,2628.120894,761.0,0.0,761,761,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,1314.060447,1314.060447,47,108,67.33333333,35.21836642,1240.333333,0,0,0,0,0,0,0,0,1,101.0,47.0,108.0,32,0,0,0,0,0,0,1,47,1,108,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,208,2,2,70,134,35,35,35.0,0.0,67,67,67.0,0.0,980769.2308,19230.76923,69.33333333,38.69539163,114,46,46,46.0,0.0,46,46,48,48.0,0.0,48,48,0,0,0,0,64,64,9615.384615,9615.384615,35,67,47.8,17.52712184,307.2,0,0,0,0,0,0,0,0,1,59.75,35.0,67.0,64,0,0,0,0,0,0,2,70,2,134,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
60381,55,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,218181.818181818,36363.6363636364,55.0,0.0,55,55,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,18181.8181818182,18181.8181818182,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,55,255,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,115709411,20,18,752,1632,405,0,37.6,100.5628371,1461,0,90.66666667,344.3488313,20.6033371,0.328408897,3127281.378,4573437.057,10000000,4,116000000,6089969.0,4959471.266,10200000,4,112000000,6601301.647,4984816.949,10200000,259,0,0,0,0,648,584,0.172846788,0.155562109,0,1461,61.12820513,242.7069035,58906.64103,0,0,0,1,0,0,0,0,0,62.73684211,37.6,90.66666667,648,0,0,0,0,0,0,20,752,18,1632,29200,5079,4,32,186529.7273,97046.61545,479136,156979,10000000.0,7285.116857,10000000,9999058,BENIGN
53,136968,1,1,43,329,43,43,43.0,0.0,329,329,329.0,0.0,2715.962853,14.60195082,136968.0,0.0,136968,136968,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,7.30097541,7.30097541,43,329,138.3333333,165.122177,27265.33333,0,0,0,0,0,0,0,0,1,207.5,43.0,329.0,32,0,0,0,0,0,0,1,43,1,329,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
